date,count,year,month,NAME,state,age_under_5,age_5_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_84,age_85_plus,age_under_5.1,age_5_9.1,age_10_19.1,age_20_29.1,age_30_39.1,age_40_49.1,age_50_59.1,age_60_69.1,age_70_79.1,age_80_84.1,age_85_plus.1,total_population,age_60_69_ratio
2022-08-01,178.0,2022,8,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513
2022-09-01,181.0,2022,9,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513
2022-10-01,168.0,2022,10,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513
2022-11-01,188.0,2022,11,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513
2022-12-01,171.0,2022,12,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513
2023-01-01,126.0,2023,1,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-02-01,137.0,2023,2,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-03-01,161.0,2023,3,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-04-01,150.0,2023,4,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-05-01,185.0,2023,5,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-06-01,134.0,2023,6,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-07-01,156.0,2023,7,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-08-01,183.0,2023,8,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-09-01,186.0,2023,9,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-10-01,166.0,2023,10,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-11-01,203.0,2023,11,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2023-12-01,171.0,2023,12,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917
2024-01-01,,2024,1,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-02-01,,2024,2,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-03-01,,2024,3,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-04-01,,2024,4,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-05-01,,2024,5,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-06-01,,2024,6,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-07-01,,2024,7,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-08-01,,2024,8,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-09-01,,2024,9,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-10-01,,2024,10,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-11-01,,2024,11,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
2024-12-01,,2024,12,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178
